0  0  0 
0.001  1.03553e-09  7.56535e-08 
0.002  2.41625e-09  1.76525e-07 
0.003  3.79541e-09  2.77282e-07 
0.004  5.17196e-09  3.7785e-07 
0.005  6.54575e-09  4.78215e-07 
0.006  7.91676e-09  5.78377e-07 
0.007  9.285e-09  6.78335e-07 
0.008  1.06505e-08  7.78091e-07 
0.009  1.20132e-08  8.77643e-07 
0.01  1.33731e-08  9.76992e-07 
0.011  1.47302e-08  1.07614e-06 
0.012  1.60846e-08  1.17508e-06 
0.013  1.74362e-08  1.27382e-06 
0.014  1.8785e-08  1.37235e-06 
0.015  2.01311e-08  1.47068e-06 
0.016  2.14744e-08  1.56881e-06 
0.017  2.28149e-08  1.66673e-06 
0.018  2.41526e-08  1.76445e-06 
0.019  2.54876e-08  1.86197e-06 
0.02  2.68197e-08  1.95928e-06 
0.021  2.81492e-08  2.05638e-06 
0.022  2.94758e-08  2.15328e-06 
0.023  3.07997e-08  2.24998e-06 
0.024  3.21208e-08  2.34647e-06 
0.025  3.34391e-08  2.44276e-06 
0.026  3.47547e-08  2.53884e-06 
0.027  3.60675e-08  2.63472e-06 
0.028  3.73775e-08  2.7304e-06 
0.029  3.86847e-08  2.82586e-06 
0.03  3.99892e-08  2.92113e-06 
0.031  4.12909e-08  3.01619e-06 
0.032  4.25899e-08  3.11104e-06 
0.033  4.38861e-08  3.20569e-06 
0.034  4.51795e-08  3.30013e-06 
0.035  4.64701e-08  3.39437e-06 
0.036  4.7758e-08  3.4884e-06 
0.037  4.90431e-08  3.58223e-06 
0.038  5.03254e-08  3.67585e-06 
0.039  5.1605e-08  3.76927e-06 
0.04  5.28818e-08  3.86248e-06 
0.041  5.41558e-08  3.95548e-06 
0.042  5.54271e-08  4.04828e-06 
0.043  5.66956e-08  4.14087e-06 
0.044  5.79613e-08  4.23326e-06 
0.045  5.92243e-08  4.32544e-06 
0.046  6.04845e-08  4.41742e-06 
0.047  6.1742e-08  4.50919e-06 
0.048  6.29967e-08  4.60075e-06 
0.049  6.42486e-08  4.69211e-06 
0.05  6.54978e-08  4.78326e-06 
0.051  6.67442e-08  4.8742e-06 
0.052  6.79878e-08  4.96494e-06 
0.053  6.92287e-08  5.05548e-06 
0.054  7.04668e-08  5.1458e-06 
0.055  7.17022e-08  5.23592e-06 
0.056  7.29348e-08  5.32584e-06 
0.057  7.41647e-08  5.41554e-06 
0.058  7.53918e-08  5.50504e-06 
0.059  7.66161e-08  5.59434e-06 
0.06  7.78377e-08  5.68343e-06 
0.061  7.90565e-08  5.77231e-06 
0.062  8.02726e-08  5.86098e-06 
0.063  8.14859e-08  5.94945e-06 
0.064  8.26965e-08  6.03771e-06 
0.065  8.39043e-08  6.12577e-06 
0.066  8.51093e-08  6.21361e-06 
0.067  8.63117e-08  6.30126e-06 
0.068  8.75112e-08  6.38869e-06 
