0  0  0 
0.001  5.8835e-09  5.42266e-08 
0.002  1.37282e-08  1.26529e-07 
0.003  2.1564e-08  1.98749e-07 
0.004  2.93851e-08  2.70834e-07 
0.005  3.71904e-08  3.42773e-07 
0.006  4.49799e-08  4.14567e-07 
0.007  5.27537e-08  4.86215e-07 
0.008  6.05118e-08  5.57717e-07 
0.009  6.82541e-08  6.29074e-07 
0.01  7.59806e-08  7.00285e-07 
0.011  8.36914e-08  7.7135e-07 
0.012  9.13864e-08  8.42269e-07 
0.013  9.90656e-08  9.13043e-07 
0.014  1.06729e-07  9.8367e-07 
0.015  1.14377e-07  1.05415e-06 
0.016  1.22009e-07  1.12449e-06 
0.017  1.29625e-07  1.19467e-06 
0.018  1.37226e-07  1.26472e-06 
0.019  1.4481e-07  1.33461e-06 
0.02  1.52379e-07  1.40436e-06 
0.021  1.59932e-07  1.47397e-06 
0.022  1.6747e-07  1.54342e-06 
0.023  1.74992e-07  1.61273e-06 
0.024  1.82498e-07  1.6819e-06 
0.025  1.89988e-07  1.75091e-06 
0.026  1.97462e-07  1.81978e-06 
0.027  2.04921e-07  1.88851e-06 
0.028  2.12364e-07  1.95708e-06 
0.029  2.19792e-07  2.02551e-06 
0.03  2.27203e-07  2.0938e-06 
0.031  2.34599e-07  2.16193e-06 
0.032  2.41979e-07  2.22992e-06 
0.033  2.49343e-07  2.29776e-06 
0.034  2.56692e-07  2.36546e-06 
0.035  2.64025e-07  2.433e-06 
0.036  2.71342e-07  2.5004e-06 
0.037  2.78643e-07  2.56766e-06 
0.038  2.85929e-07  2.63476e-06 
0.039  2.93199e-07  2.70172e-06 
0.04  3.00454e-07  2.76853e-06 
0.041  3.07692e-07  2.8352e-06 
0.042  3.14915e-07  2.90171e-06 
0.043  3.22122e-07  2.96808e-06 
0.044  3.29314e-07  3.0343e-06 
0.045  3.36489e-07  3.10038e-06 
0.046  3.43649e-07  3.1663e-06 
0.047  3.50794e-07  3.23208e-06 
0.048  3.57922e-07  3.29771e-06 
0.049  3.65035e-07  3.36319e-06 
0.05  3.72133e-07  3.42853e-06 
0.051  3.79214e-07  3.49372e-06 
0.052  3.8628e-07  3.55876e-06 
0.053  3.9333e-07  3.62365e-06 
0.054  4.00365e-07  3.68839e-06 
0.055  4.07384e-07  3.75299e-06 
0.056  4.14387e-07  3.81744e-06 
0.057  4.21375e-07  3.88174e-06 
0.058  4.28346e-07  3.94589e-06 
0.059  4.35303e-07  4.00989e-06 
0.06  4.42243e-07  4.07375e-06 
0.061  4.49168e-07  4.13746e-06 
0.062  4.56077e-07  4.20102e-06 
0.063  4.62971e-07  4.26443e-06 
0.064  4.69849e-07  4.32769e-06 
0.065  4.76711e-07  4.39081e-06 
0.066  4.83558e-07  4.45377e-06 
0.067  4.90389e-07  4.51659e-06 
0.068  4.97204e-07  4.57926e-06 
0.069  5.04004e-07  4.64179e-06 
0.07  5.10788e-07  4.70416e-06 
0.071  5.17557e-07  4.76639e-06 
0.072  5.2431e-07  4.82847e-06 
0.073  5.31047e-07  4.8904e-06 
0.074  5.37769e-07  4.95218e-06 
0.075  5.44475e-07  5.01381e-06 
0.076  5.51166e-07  5.0753e-06 
0.077  5.5784e-07  5.13663e-06 
0.078  5.645e-07  5.19782e-06 
0.079  5.71144e-07  5.25886e-06 
0.08  5.77772e-07  5.31975e-06 
0.081  5.84384e-07  5.3805e-06 
0.082  5.90981e-07  5.44109e-06 
0.083  5.97563e-07  5.50154e-06 
0.084  6.04129e-07  5.56183e-06 
0.085  6.10679e-07  5.62198e-06 
0.086  6.17214e-07  5.68199e-06 
0.087  6.23733e-07  5.74184e-06 
0.088  6.30237e-07  5.80154e-06 
0.089  6.36725e-07  5.8611e-06 
0.09  6.43198e-07  5.92051e-06 
0.091  6.49655e-07  5.97976e-06 
0.092  6.56097e-07  6.03888e-06 
0.093  6.62523e-07  6.09784e-06 
0.094  6.68934e-07  6.15665e-06 
0.095  6.75329e-07  6.21532e-06 
0.096  6.81708e-07  6.27383e-06 
0.097  6.88072e-07  6.3322e-06 
0.098  6.94421e-07  6.39042e-06 
0.099  7.00754e-07  6.44849e-06 
0.1  7.07072e-07  6.50642e-06 
0.101  7.13374e-07  6.56419e-06 
0.102  7.19661e-07  6.62182e-06 
0.103  7.25932e-07  6.6793e-06 
0.104  7.32188e-07  6.73663e-06 
0.105  7.38428e-07  6.79381e-06 
0.106  7.44653e-07  6.85084e-06 
0.107  7.50863e-07  6.90773e-06 
0.108  7.57057e-07  6.96446e-06 
0.109  7.63235e-07  7.02105e-06 
0.11  7.69399e-07  7.07749e-06 
0.111  7.75546e-07  7.13378e-06 
0.112  7.81679e-07  7.18993e-06 
0.113  7.87796e-07  7.24592e-06 
0.114  7.93897e-07  7.30177e-06 
0.115  7.99984e-07  7.35747e-06 
0.116  8.06055e-07  7.41302e-06 
0.117  8.1211e-07  7.46842e-06 
0.118  8.1815e-07  7.52367e-06 
0.119  8.24175e-07  7.57878e-06 
0.12  8.30184e-07  7.63374e-06 
0.121  8.36178e-07  7.68855e-06 
0.122  8.42157e-07  7.74321e-06 
0.123  8.4812e-07  7.79772e-06 
0.124  8.54068e-07  7.85209e-06 
0.125  8.60001e-07  7.90631e-06 
0.126  8.65919e-07  7.96038e-06 
0.127  8.71821e-07  8.0143e-06 
0.128  8.77707e-07  8.06807e-06 
0.129  8.83579e-07  8.1217e-06 
0.13  8.89435e-07  8.17517e-06 
0.131  8.95276e-07  8.2285e-06 
0.132  9.01102e-07  8.28169e-06 
0.133  9.06912e-07  8.33472e-06 
0.134  9.12707e-07  8.38761e-06 
0.135  9.18487e-07  8.44035e-06 
0.136  9.24252e-07  8.49294e-06 
0.137  9.30001e-07  8.54538e-06 
0.138  9.35735e-07  8.59768e-06 
0.139  9.41454e-07  8.64982e-06 
0.14  9.47158e-07  8.70182e-06 
0.141  9.52847e-07  8.75368e-06 
0.142  9.5852e-07  8.80538e-06 
0.143  9.64178e-07  8.85694e-06 
0.144  9.69821e-07  8.90835e-06 
0.145  9.75449e-07  8.95961e-06 
0.146  9.81062e-07  9.01073e-06 
0.147  9.86659e-07  9.0617e-06 
0.148  9.92241e-07  9.11252e-06 
0.149  9.97809e-07  9.16319e-06 
0.15  1.00336e-06  9.21372e-06 
0.151  1.0089e-06  9.2641e-06 
0.152  1.01442e-06  9.31433e-06 
0.153  1.01993e-06  9.36442e-06 
0.154  1.02542e-06  9.41435e-06 
0.155  1.03089e-06  9.46414e-06 
0.156  1.03636e-06  9.51379e-06 
0.157  1.0418e-06  9.56329e-06 
0.158  1.04723e-06  9.61264e-06 
0.159  1.05265e-06  9.66184e-06 
0.16  1.05805e-06  9.7109e-06 
0.161  1.06344e-06  9.75981e-06 
0.162  1.06881e-06  9.80857e-06 
0.163  1.07416e-06  9.85719e-06 
0.164  1.0795e-06  9.90566e-06 
0.165  1.08483e-06  9.95398e-06 
0.166  1.09014e-06  1.00022e-05 
0.167  1.09544e-06  1.00502e-05 
0.168  1.10072e-06  1.00981e-05 
0.169  1.10598e-06  1.01458e-05 
0.17  1.11124e-06  1.01934e-05 
0.171  1.11647e-06  1.02408e-05 
0.172  1.12169e-06  1.02881e-05 
0.173  1.1269e-06  1.03353e-05 
0.174  1.13209e-06  1.03823e-05 
0.175  1.13727e-06  1.04292e-05 
0.176  1.14243e-06  1.04759e-05 
0.177  1.14757e-06  1.05225e-05 
0.178  1.15271e-06  1.05689e-05 
0.179  1.15782e-06  1.06152e-05 
0.18  1.16293e-06  1.06613e-05 
0.181  1.16801e-06  1.07073e-05 
0.182  1.17308e-06  1.07531e-05 
0.183  1.17814e-06  1.07988e-05 
0.184  1.18318e-06  1.08444e-05 
0.185  1.18821e-06  1.08898e-05 
0.186  1.19322e-06  1.0935e-05 
0.187  1.19822e-06  1.09801e-05 
0.188  1.20321e-06  1.10251e-05 
0.189  1.20817e-06  1.10699e-05 
0.19  1.21313e-06  1.11146e-05 
0.191  1.21807e-06  1.11591e-05 
0.192  1.22299e-06  1.12035e-05 
0.193  1.2279e-06  1.12478e-05 
0.194  1.2328e-06  1.12919e-05 
0.195  1.23767e-06  1.13358e-05 
0.196  1.24254e-06  1.13796e-05 
0.197  1.24739e-06  1.14233e-05 
0.198  1.25223e-06  1.14668e-05 
0.199  1.25705e-06  1.15102e-05 
0.2  1.26185e-06  1.15534e-05 
0.201  1.26665e-06  1.15965e-05 
0.202  1.27142e-06  1.16395e-05 
0.203  1.27618e-06  1.16823e-05 
0.204  1.28093e-06  1.17249e-05 
0.205  1.28567e-06  1.17674e-05 
0.206  1.29038e-06  1.18098e-05 
0.207  1.29509e-06  1.1852e-05 
0.208  1.29978e-06  1.18941e-05 
0.209  1.30445e-06  1.1936e-05 
0.21  1.30911e-06  1.19778e-05 
0.211  1.31376e-06  1.20195e-05 
0.212  1.31839e-06  1.2061e-05 
0.213  1.32301e-06  1.21023e-05 
0.214  1.32761e-06  1.21435e-05 
0.215  1.33219e-06  1.21846e-05 
0.216  1.33677e-06  1.22256e-05 
0.217  1.34133e-06  1.22663e-05 
0.218  1.34587e-06  1.2307e-05 
0.219  1.3504e-06  1.23475e-05 
0.22  1.35491e-06  1.23878e-05 
0.221  1.35941e-06  1.24281e-05 
0.222  1.3639e-06  1.24681e-05 
0.223  1.36837e-06  1.25081e-05 
0.224  1.37283e-06  1.25479e-05 
0.225  1.37727e-06  1.25875e-05 
0.226  1.3817e-06  1.2627e-05 
0.227  1.38611e-06  1.26664e-05 
0.228  1.39051e-06  1.27056e-05 
0.229  1.3949e-06  1.27447e-05 
0.23  1.39927e-06  1.27836e-05 
0.231  1.40363e-06  1.28224e-05 
0.232  1.40797e-06  1.2861e-05 
0.233  1.41229e-06  1.28996e-05 
0.234  1.41661e-06  1.29379e-05 
0.235  1.42091e-06  1.29762e-05 
0.236  1.42519e-06  1.30142e-05 
0.237  1.42946e-06  1.30522e-05 
0.238  1.43372e-06  1.309e-05 
0.239  1.43796e-06  1.31276e-05 
0.24  1.44219e-06  1.31652e-05 
0.241  1.4464e-06  1.32025e-05 
0.242  1.4506e-06  1.32398e-05 
0.243  1.45479e-06  1.32769e-05 
0.244  1.45896e-06  1.33138e-05 
0.245  1.46311e-06  1.33507e-05 
0.246  1.46726e-06  1.33873e-05 
0.247  1.47138e-06  1.34239e-05 
0.248  1.4755e-06  1.34603e-05 
0.249  1.4796e-06  1.34965e-05 
0.25  1.48368e-06  1.35326e-05 
0.251  1.48776e-06  1.35686e-05 
0.252  1.49181e-06  1.36044e-05 
0.253  1.49586e-06  1.36401e-05 
0.254  1.49989e-06  1.36757e-05 
0.255  1.5039e-06  1.37111e-05 
0.256  1.5079e-06  1.37464e-05 
0.257  1.51189e-06  1.37815e-05 
0.258  1.51586e-06  1.38165e-05 
0.259  1.51982e-06  1.38514e-05 
0.26  1.52377e-06  1.38861e-05 
0.261  1.5277e-06  1.39207e-05 
0.262  1.53162e-06  1.39551e-05 
0.263  1.53552e-06  1.39894e-05 
0.264  1.53941e-06  1.40236e-05 
0.265  1.54329e-06  1.40576e-05 
0.266  1.54715e-06  1.40915e-05 
0.267  1.55099e-06  1.41253e-05 
0.268  1.55483e-06  1.41589e-05 
0.269  1.55865e-06  1.41923e-05 
0.27  1.56245e-06  1.42257e-05 
0.271  1.56624e-06  1.42589e-05 
0.272  1.57002e-06  1.42919e-05 
0.273  1.57379e-06  1.43248e-05 
0.274  1.57754e-06  1.43576e-05 
0.275  1.58127e-06  1.43903e-05 
0.276  1.585e-06  1.44228e-05 
0.277  1.58871e-06  1.44552e-05 
0.278  1.5924e-06  1.44874e-05 
0.279  1.59608e-06  1.45195e-05 
0.28  1.59975e-06  1.45514e-05 
0.281  1.6034e-06  1.45833e-05 
0.282  1.60704e-06  1.4615e-05 
0.283  1.61067e-06  1.46465e-05 
0.284  1.61428e-06  1.46779e-05 
0.285  1.61788e-06  1.47092e-05 
0.286  1.62147e-06  1.47403e-05 
0.287  1.62504e-06  1.47713e-05 
0.288  1.6286e-06  1.48022e-05 
0.289  1.63214e-06  1.48329e-05 
0.29  1.63567e-06  1.48635e-05 
0.291  1.63919e-06  1.4894e-05 
0.292  1.64269e-06  1.49243e-05 
0.293  1.64618e-06  1.49545e-05 
0.294  1.64966e-06  1.49846e-05 
0.295  1.65312e-06  1.50145e-05 
0.296  1.65657e-06  1.50443e-05 
0.297  1.66e-06  1.50739e-05 
0.298  1.66343e-06  1.51034e-05 
0.299  1.66683e-06  1.51328e-05 
0.3  1.67023e-06  1.51621e-05 
0.301  1.67361e-06  1.51912e-05 
0.302  1.67698e-06  1.52201e-05 
0.303  1.68033e-06  1.5249e-05 
0.304  1.68367e-06  1.52777e-05 
0.305  1.687e-06  1.53063e-05 
0.306  1.69032e-06  1.53347e-05 
0.307  1.69362e-06  1.5363e-05 
0.308  1.69691e-06  1.53912e-05 
0.309  1.70018e-06  1.54192e-05 
0.31  1.70344e-06  1.54471e-05 
0.311  1.70669e-06  1.54749e-05 
0.312  1.70992e-06  1.55026e-05 
0.313  1.71314e-06  1.55301e-05 
0.314  1.71635e-06  1.55574e-05 
0.315  1.71954e-06  1.55847e-05 
0.316  1.72272e-06  1.56118e-05 
0.317  1.72589e-06  1.56388e-05 
0.318  1.72905e-06  1.56656e-05 
0.319  1.73219e-06  1.56923e-05 
0.32  1.73532e-06  1.57189e-05 
0.321  1.73843e-06  1.57454e-05 
0.322  1.74153e-06  1.57717e-05 
0.323  1.74462e-06  1.57979e-05 
0.324  1.74769e-06  1.58239e-05 
0.325  1.75076e-06  1.58498e-05 
0.326  1.75381e-06  1.58756e-05 
0.327  1.75684e-06  1.59013e-05 
