-0.091248 -1.104004 -1.399658 -0.050775 -0.002734 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.042114 -1.095886 -1.363770 -0.049695 -0.003418 -0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.035095 -1.104004 -1.339844 -0.050775 -0.003760 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.035095 -1.112122 -1.315918 -0.050415 -0.004102 0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.035095 -1.112122 -1.363770 -0.051135 -0.004102 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.014038 -1.112122 -1.339844 -0.050775 -0.005469 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
0.000000 -1.120239 -1.411621 -0.050775 -0.005127 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
0.007019 -1.136475 -1.387695 -0.051135 -0.005127 0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
0.000000 -1.128357 -1.339844 -0.051495 -0.004785 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
0.000000 -1.128357 -1.387695 -0.051495 -0.005469 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
0.014038 -1.144592 -1.351807 -0.051495 -0.005127 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.021057 -1.144592 -1.327881 -0.051495 -0.005127 0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.014038 -1.136475 -1.411621 -0.052576 -0.004443 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.042114 -1.160828 -1.244141 -0.052576 -0.003760 0.001245 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.035095 -1.136475 -1.351807 -0.052216 -0.004785 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.028076 -1.144592 -1.387695 -0.052216 -0.004102 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.136475 -1.351807 -0.051855 -0.003760 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.056152 -1.120239 -1.375732 -0.051855 -0.003076 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.049133 -1.104004 -1.291992 -0.051495 -0.002734 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.084229 -1.112122 -1.196289 -0.050775 -0.002393 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.105286 -1.112122 -1.291992 -0.050775 -0.002393 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.112305 -1.112122 -1.303955 -0.050055 -0.002051 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.112305 -1.104004 -1.351807 -0.049695 -0.001025 -0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.105286 -1.079651 -1.399658 -0.050415 -0.002393 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.095886 -1.280029 -0.051135 -0.002051 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.084229 -1.120239 -1.280029 -0.050415 -0.002051 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.098267 -1.120239 -1.244141 -0.050415 -0.002734 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.112122 -1.375732 -0.050415 -0.003418 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.112122 -1.291992 -0.050415 -0.003418 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.049133 -1.112122 -1.291992 -0.050415 -0.003076 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.112122 -1.351807 -0.050775 -0.003760 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.128357 -1.315918 -0.051135 -0.003418 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.112122 -1.315918 -0.050775 -0.003076 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.056152 -1.112122 -1.303955 -0.050775 -0.003418 -0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.042114 -1.120239 -1.315918 -0.051135 -0.003418 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.056152 -1.112122 -1.411621 -0.051135 -0.002734 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.049133 -1.120239 -1.363770 -0.052216 -0.003418 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.136475 -1.315918 -0.052576 -0.002734 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.128357 -1.351807 -0.051855 -0.003076 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.152710 -1.280029 -0.052216 -0.003076 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.136475 -1.339844 -0.052576 -0.003076 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.136475 -1.339844 -0.052216 -0.002393 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.128357 -1.387695 -0.052576 -0.002393 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.120239 -1.363770 -0.052216 -0.003076 -0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.120239 -1.315918 -0.052216 -0.003076 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.091248 -1.128357 -1.339844 -0.052216 -0.002734 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.084229 -1.136475 -1.327881 -0.052576 -0.002393 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.128357 -1.291992 -0.052936 -0.003076 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.091248 -1.136475 -1.351807 -0.051855 -0.002393 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.098267 -1.144592 -1.339844 -0.051855 -0.002393 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.120239 -1.351807 -0.051495 -0.002393 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.120239 -1.303955 -0.051135 -0.002393 0.000830 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.128357 -1.339844 -0.051135 -0.003076 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.128357 -1.280029 -0.051135 -0.002393 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.112122 -1.351807 -0.051135 -0.002734 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.112122 -1.291992 -0.051135 -0.002393 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.084229 -1.120239 -1.339844 -0.050775 -0.002393 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.120239 -1.339844 -0.050775 -0.002734 -0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.120239 -1.339844 -0.051495 -0.002393 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.112122 -1.303955 -0.050775 -0.002051 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.077209 -1.112122 -1.327881 -0.050415 -0.003076 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.112122 -1.327881 -0.050775 -0.002734 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.070190 -1.112122 -1.339844 -0.051495 -0.002393 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.120239 -1.315918 -0.051855 -0.002734 -0.000000 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
-0.063171 -1.120239 -1.315918 -0.051495 -0.002734 0.000415 0.191707 -0.165220 -0.081333 -0.740611 -1.421375 -0.049398 0.148685 0.702850 -0.695626 -0.007351 0.704211 0.709953 0.988857 -0.100446 0.109872
