0  0  0 
0.001  -1.8704e-09  1.64295e-08 
0.002  -4.36426e-09  3.83354e-08 
0.003  -6.85532e-09  6.02167e-08 
0.004  -9.34168e-09  8.20567e-08 
0.005  -1.1823e-08  1.03853e-07 
0.006  -1.42994e-08  1.25605e-07 
0.007  -1.67707e-08  1.47312e-07 
0.008  -1.9237e-08  1.68976e-07 
0.009  -2.16983e-08  1.90595e-07 
0.01  -2.41546e-08  2.12171e-07 
0.011  -2.66059e-08  2.33702e-07 
0.012  -2.90522e-08  2.55189e-07 
0.013  -3.14935e-08  2.76632e-07 
0.014  -3.39298e-08  2.9803e-07 
0.015  -3.6361e-08  3.19384e-07 
0.016  -3.87873e-08  3.40694e-07 
0.017  -4.12085e-08  3.6196e-07 
0.018  -4.36248e-08  3.83181e-07 
0.019  -4.6036e-08  4.04358e-07 
0.02  -4.84422e-08  4.25491e-07 
0.021  -5.08434e-08  4.46579e-07 
0.022  -5.32396e-08  4.67623e-07 
0.023  -5.56308e-08  4.88622e-07 
0.024  -5.8017e-08  5.09577e-07 
0.025  -6.03982e-08  5.30488e-07 
0.026  -6.27744e-08  5.51354e-07 
0.027  -6.51456e-08  5.72176e-07 
0.028  -6.75118e-08  5.92953e-07 
0.029  -6.98729e-08  6.13686e-07 
0.03  -7.22291e-08  6.34374e-07 
0.031  -7.45803e-08  6.55017e-07 
0.032  -7.69265e-08  6.75616e-07 
0.033  -7.92676e-08  6.96171e-07 
0.034  -8.16038e-08  7.16681e-07 
0.035  -8.3935e-08  7.37146e-07 
0.036  -8.62611e-08  7.57567e-07 
0.037  -8.85823e-08  7.77943e-07 
0.038  -9.08985e-08  7.98275e-07 
0.039  -9.32097e-08  8.18562e-07 
0.04  -9.55158e-08  8.38804e-07 
0.041  -9.7817e-08  8.59002e-07 
0.042  -1.00113e-07  8.79154e-07 
0.043  -1.02404e-07  8.99263e-07 
0.044  -1.04691e-07  9.19326e-07 
0.045  -1.06972e-07  9.39345e-07 
0.046  -1.09248e-07  9.59319e-07 
0.047  -1.11519e-07  9.79248e-07 
0.048  -1.13786e-07  9.99133e-07 
0.049  -1.16047e-07  1.01897e-06 
0.05  -1.18303e-07  1.03877e-06 
0.051  -1.20554e-07  1.05852e-06 
0.052  -1.22801e-07  1.07822e-06 
0.053  -1.25042e-07  1.09788e-06 
0.054  -1.27278e-07  1.1175e-06 
0.055  -1.2951e-07  1.13707e-06 
0.056  -1.31736e-07  1.1566e-06 
0.057  -1.33957e-07  1.17608e-06 
0.058  -1.36174e-07  1.19552e-06 
0.059  -1.38385e-07  1.21491e-06 
0.06  -1.40592e-07  1.23425e-06 
0.061  -1.42793e-07  1.25356e-06 
0.062  -1.4499e-07  1.27281e-06 
0.063  -1.47181e-07  1.29203e-06 
0.064  -1.49368e-07  1.31119e-06 
0.065  -1.51549e-07  1.33032e-06 
0.066  -1.53726e-07  1.34939e-06 
0.067  -1.55897e-07  1.36843e-06 
0.068  -1.58064e-07  1.38742e-06 
0.069  -1.60226e-07  1.40636e-06 
0.07  -1.62382e-07  1.42526e-06 
0.071  -1.64534e-07  1.44411e-06 
0.072  -1.66681e-07  1.46292e-06 
0.073  -1.68823e-07  1.48168e-06 
0.074  -1.7096e-07  1.5004e-06 
0.075  -1.73092e-07  1.51907e-06 
0.076  -1.75219e-07  1.5377e-06 
0.077  -1.77341e-07  1.55629e-06 
0.078  -1.79458e-07  1.57482e-06 
0.079  -1.8157e-07  1.59332e-06 
0.08  -1.83677e-07  1.61177e-06 
0.081  -1.85779e-07  1.63017e-06 
0.082  -1.87876e-07  1.64853e-06 
0.083  -1.89969e-07  1.66684e-06 
0.084  -1.92056e-07  1.68511e-06 
0.085  -1.94138e-07  1.70334e-06 
0.086  -1.96216e-07  1.72152e-06 
0.087  -1.98288e-07  1.73965e-06 
0.088  -2.00356e-07  1.75774e-06 
0.089  -2.02419e-07  1.77578e-06 
0.09  -2.04476e-07  1.79378e-06 
0.091  -2.06529e-07  1.81174e-06 
0.092  -2.08577e-07  1.82965e-06 
0.093  -2.1062e-07  1.84751e-06 
0.094  -2.12658e-07  1.86533e-06 
0.095  -2.14691e-07  1.8831e-06 
0.096  -2.16719e-07  1.90083e-06 
0.097  -2.18742e-07  1.91852e-06 
0.098  -2.2076e-07  1.93616e-06 
0.099  -2.22774e-07  1.95375e-06 
0.1  -2.24782e-07  1.9713e-06 
0.101  -2.26786e-07  1.9888e-06 
0.102  -2.28784e-07  2.00626e-06 
0.103  -2.30778e-07  2.02368e-06 
0.104  -2.32767e-07  2.04105e-06 
0.105  -2.3475e-07  2.05837e-06 
0.106  -2.36729e-07  2.07565e-06 
0.107  -2.38703e-07  2.09289e-06 
0.108  -2.40673e-07  2.11008e-06 
0.109  -2.42637e-07  2.12722e-06 
0.11  -2.44596e-07  2.14432e-06 
0.111  -2.46551e-07  2.16138e-06 
0.112  -2.485e-07  2.17839e-06 
0.113  -2.50445e-07  2.19535e-06 
0.114  -2.52384e-07  2.21227e-06 
0.115  -2.54319e-07  2.22915e-06 
0.116  -2.56249e-07  2.24598e-06 
0.117  -2.58174e-07  2.26277e-06 
0.118  -2.60094e-07  2.27951e-06 
0.119  -2.6201e-07  2.2962e-06 
0.12  -2.6392e-07  2.31285e-06 
0.121  -2.65826e-07  2.32946e-06 
0.122  -2.67726e-07  2.34602e-06 
0.123  -2.69622e-07  2.36254e-06 
0.124  -2.71513e-07  2.37901e-06 
0.125  -2.73399e-07  2.39544e-06 
0.126  -2.7528e-07  2.41182e-06 
0.127  -2.77157e-07  2.42815e-06 
0.128  -2.79028e-07  2.44445e-06 
0.129  -2.80895e-07  2.46069e-06 
0.13  -2.82756e-07  2.4769e-06 
0.131  -2.84613e-07  2.49305e-06 
0.132  -2.86465e-07  2.50917e-06 
0.133  -2.88312e-07  2.52524e-06 
0.134  -2.90155e-07  2.54126e-06 
0.135  -2.91992e-07  2.55724e-06 
0.136  -2.93825e-07  2.57317e-06 
0.137  -2.95653e-07  2.58906e-06 
0.138  -2.97475e-07  2.6049e-06 
0.139  -2.99294e-07  2.6207e-06 
0.14  -3.01107e-07  2.63646e-06 
0.141  -3.02915e-07  2.65217e-06 
0.142  -3.04719e-07  2.66784e-06 
0.143  -3.06518e-07  2.68346e-06 
0.144  -3.08312e-07  2.69903e-06 
0.145  -3.10101e-07  2.71456e-06 
0.146  -3.11885e-07  2.73005e-06 
0.147  -3.13664e-07  2.74549e-06 
0.148  -3.15439e-07  2.76089e-06 
0.149  -3.17209e-07  2.77624e-06 
0.15  -3.18974e-07  2.79155e-06 
0.151  -3.20734e-07  2.80682e-06 
0.152  -3.2249e-07  2.82204e-06 
0.153  -3.2424e-07  2.83721e-06 
0.154  -3.25986e-07  2.85234e-06 
0.155  -3.27727e-07  2.86743e-06 
0.156  -3.29463e-07  2.88247e-06 
0.157  -3.31195e-07  2.89746e-06 
0.158  -3.32921e-07  2.91242e-06 
0.159  -3.34643e-07  2.92732e-06 
0.16  -3.3636e-07  2.94219e-06 
0.161  -3.38072e-07  2.957e-06 
0.162  -3.3978e-07  2.97178e-06 
0.163  -3.41483e-07  2.98651e-06 
0.164  -3.4318e-07  3.00119e-06 
0.165  -3.44874e-07  3.01584e-06 
0.166  -3.46562e-07  3.03043e-06 
0.167  -3.48246e-07  3.04498e-06 
0.168  -3.49925e-07  3.05949e-06 
0.169  -3.51599e-07  3.07396e-06 
0.17  -3.53268e-07  3.08837e-06 
0.171  -3.54933e-07  3.10275e-06 
0.172  -3.56592e-07  3.11708e-06 
0.173  -3.58248e-07  3.13137e-06 
0.174  -3.59898e-07  3.14561e-06 
0.175  -3.61543e-07  3.15981e-06 
0.176  -3.63184e-07  3.17396e-06 
0.177  -3.6482e-07  3.18807e-06 
0.178  -3.66452e-07  3.20214e-06 
0.179  -3.68078e-07  3.21616e-06 
0.18  -3.697e-07  3.23013e-06 
0.181  -3.71318e-07  3.24407e-06 
0.182  -3.7293e-07  3.25795e-06 
0.183  -3.74538e-07  3.2718e-06 
0.184  -3.76141e-07  3.2856e-06 
0.185  -3.77739e-07  3.29936e-06 
0.186  -3.79333e-07  3.31307e-06 
0.187  -3.80922e-07  3.32674e-06 
0.188  -3.82506e-07  3.34036e-06 
0.189  -3.84085e-07  3.35394e-06 
0.19  -3.8566e-07  3.36748e-06 
0.191  -3.8723e-07  3.38097e-06 
0.192  -3.88796e-07  3.39442e-06 
0.193  -3.90356e-07  3.40783e-06 
0.194  -3.91912e-07  3.42119e-06 
0.195  -3.93464e-07  3.4345e-06 
0.196  -3.9501e-07  3.44778e-06 
0.197  -3.96552e-07  3.46101e-06 
0.198  -3.9809e-07  3.47419e-06 
0.199  -3.99622e-07  3.48733e-06 
0.2  -4.0115e-07  3.50043e-06 
0.201  -4.02674e-07  3.51349e-06 
0.202  -4.04192e-07  3.5265e-06 
0.203  -4.05706e-07  3.53946e-06 
0.204  -4.07216e-07  3.55239e-06 
0.205  -4.0872e-07  3.56527e-06 
0.206  -4.1022e-07  3.5781e-06 
0.207  -4.11716e-07  3.5909e-06 
0.208  -4.13206e-07  3.60364e-06 
0.209  -4.14693e-07  3.61635e-06 
0.21  -4.16174e-07  3.62901e-06 
0.211  -4.17651e-07  3.64163e-06 
0.212  -4.19123e-07  3.65421e-06 
0.213  -4.20591e-07  3.66674e-06 
0.214  -4.22054e-07  3.67922e-06 
0.215  -4.23512e-07  3.69167e-06 
0.216  -4.24966e-07  3.70407e-06 
0.217  -4.26415e-07  3.71643e-06 
0.218  -4.27859e-07  3.72874e-06 
0.219  -4.29299e-07  3.74101e-06 
0.22  -4.30735e-07  3.75324e-06 
0.221  -4.32165e-07  3.76543e-06 
0.222  -4.33591e-07  3.77757e-06 
0.223  -4.35013e-07  3.78967e-06 
0.224  -4.3643e-07  3.80172e-06 
0.225  -4.37842e-07  3.81373e-06 
0.226  -4.3925e-07  3.8257e-06 
